"subject","activity","tBodyAcc-mean()-X.mean","tBodyAcc-mean()-X.std","tBodyAcc-mean()-Y.mean","tBodyAcc-mean()-Y.std","tBodyAcc-mean()-Z.mean","tBodyAcc-mean()-Z.std","tBodyAcc-std()-X.mean","tBodyAcc-std()-X.std","tBodyAcc-std()-Y.mean","tBodyAcc-std()-Y.std","tBodyAcc-std()-Z.mean","tBodyAcc-std()-Z.std","tGravityAcc-mean()-X.mean","tGravityAcc-mean()-X.std","tGravityAcc-mean()-Y.mean","tGravityAcc-mean()-Y.std","tGravityAcc-mean()-Z.mean","tGravityAcc-mean()-Z.std","tGravityAcc-std()-X.mean","tGravityAcc-std()-X.std","tGravityAcc-std()-Y.mean","tGravityAcc-std()-Y.std","tGravityAcc-std()-Z.mean","tGravityAcc-std()-Z.std","tBodyAccJerk-mean()-X.mean","tBodyAccJerk-mean()-X.std","tBodyAccJerk-mean()-Y.mean","tBodyAccJerk-mean()-Y.std","tBodyAccJerk-mean()-Z.mean","tBodyAccJerk-mean()-Z.std","tBodyAccJerk-std()-X.mean","tBodyAccJerk-std()-X.std","tBodyAccJerk-std()-Y.mean","tBodyAccJerk-std()-Y.std","tBodyAccJerk-std()-Z.mean","tBodyAccJerk-std()-Z.std","tBodyGyro-mean()-X.mean","tBodyGyro-mean()-X.std","tBodyGyro-mean()-Y.mean","tBodyGyro-mean()-Y.std","tBodyGyro-mean()-Z.mean","tBodyGyro-mean()-Z.std","tBodyGyro-std()-X.mean","tBodyGyro-std()-X.std","tBodyGyro-std()-Y.mean","tBodyGyro-std()-Y.std","tBodyGyro-std()-Z.mean","tBodyGyro-std()-Z.std","tBodyGyroJerk-mean()-X.mean","tBodyGyroJerk-mean()-X.std","tBodyGyroJerk-mean()-Y.mean","tBodyGyroJerk-mean()-Y.std","tBodyGyroJerk-mean()-Z.mean","tBodyGyroJerk-mean()-Z.std","tBodyGyroJerk-std()-X.mean","tBodyGyroJerk-std()-X.std","tBodyGyroJerk-std()-Y.mean","tBodyGyroJerk-std()-Y.std","tBodyGyroJerk-std()-Z.mean","tBodyGyroJerk-std()-Z.std","tBodyAccMag-mean().mean","tBodyAccMag-mean().std","tBodyAccMag-std().mean","tBodyAccMag-std().std","tGravityAccMag-mean().mean","tGravityAccMag-mean().std","tGravityAccMag-std().mean","tGravityAccMag-std().std","tBodyAccJerkMag-mean().mean","tBodyAccJerkMag-mean().std","tBodyAccJerkMag-std().mean","tBodyAccJerkMag-std().std","tBodyGyroMag-mean().mean","tBodyGyroMag-mean().std","tBodyGyroMag-std().mean","tBodyGyroMag-std().std","tBodyGyroJerkMag-mean().mean","tBodyGyroJerkMag-mean().std","tBodyGyroJerkMag-std().mean","tBodyGyroJerkMag-std().std","fBodyAcc-mean()-X.mean","fBodyAcc-mean()-X.std","fBodyAcc-mean()-Y.mean","fBodyAcc-mean()-Y.std","fBodyAcc-mean()-Z.mean","fBodyAcc-mean()-Z.std","fBodyAcc-std()-X.mean","fBodyAcc-std()-X.std","fBodyAcc-std()-Y.mean","fBodyAcc-std()-Y.std","fBodyAcc-std()-Z.mean","fBodyAcc-std()-Z.std","fBodyAccJerk-mean()-X.mean","fBodyAccJerk-mean()-X.std","fBodyAccJerk-mean()-Y.mean","fBodyAccJerk-mean()-Y.std","fBodyAccJerk-mean()-Z.mean","fBodyAccJerk-mean()-Z.std","fBodyAccJerk-std()-X.mean","fBodyAccJerk-std()-X.std","fBodyAccJerk-std()-Y.mean","fBodyAccJerk-std()-Y.std","fBodyAccJerk-std()-Z.mean","fBodyAccJerk-std()-Z.std","fBodyGyro-mean()-X.mean","fBodyGyro-mean()-X.std","fBodyGyro-mean()-Y.mean","fBodyGyro-mean()-Y.std","fBodyGyro-mean()-Z.mean","fBodyGyro-mean()-Z.std","fBodyGyro-std()-X.mean","fBodyGyro-std()-X.std","fBodyGyro-std()-Y.mean","fBodyGyro-std()-Y.std","fBodyGyro-std()-Z.mean","fBodyGyro-std()-Z.std","fBodyAccMag-mean().mean","fBodyAccMag-mean().std","fBodyAccMag-std().mean","fBodyAccMag-std().std","fBodyBodyAccJerkMag-mean().mean","fBodyBodyAccJerkMag-mean().std","fBodyBodyAccJerkMag-std().mean","fBodyBodyAccJerkMag-std().std","fBodyBodyGyroMag-mean().mean","fBodyBodyGyroMag-mean().std","fBodyBodyGyroMag-std().mean","fBodyBodyGyroMag-std().std","fBodyBodyGyroJerkMag-mean().mean","fBodyBodyGyroJerkMag-mean().std","fBodyBodyGyroJerkMag-std().mean","fBodyBodyGyroJerkMag-std().std","train"
 9,"WALKING",0.278502842,0.032006349,-0.018089197, 0.020153548,-0.110820512, 0.028865178,-0.238353563, 0.091037859,-0.201696961, 0.081562556,-0.057963647, 0.063541214, 0.951867080, 0.025535728,-0.031434174, 0.056927332,-0.115856121, 0.127113470,-0.980971974, 0.011035397,-0.971242423, 0.021241471,-0.955523996, 0.039795359,0.070435727,0.197708089, 2.122559e-02, 1.635884e-01, 4.147627e-03, 2.319285e-01,-0.206733788, 0.130417502,-0.276929934, 0.081107644,-0.409764526, 0.060491905,-0.0808360599, 0.1769850837,-0.062559871, 0.080128611, 0.1116297799, 0.1158103254,-0.476163507, 0.072746252,-0.467054168, 0.120439188,-0.26568352, 0.07798534,-0.080920409, 0.160181416,-0.035628343, 0.170471092,-0.063340662, 0.250493167,-0.526985309, 0.087365131,-0.549200228, 0.122491683,-0.457881494, 0.059424880,-0.0980840496, 0.0697158754,-0.37942877, 0.09461495,-0.0980840496, 0.0697158754,-0.37942877, 0.09461495,-0.203733616, 0.088731815,-0.317113487, 0.088686534,-0.294542267, 0.094419132,-0.48972581, 0.09096101,-0.510253996, 0.092907216,-0.599866473, 0.105578205,-0.294711164, 0.100189278,-0.257677616, 0.079055113,-0.250806260, 0.080137742,-0.218019977, 0.094756563,-0.223972559, 0.086094670,-0.033796526, 0.069420846,-0.314265401, 0.105848205,-0.367706595, 0.073074402,-0.399541245, 0.071122775,-0.170228340, 0.149517079,-0.228380473, 0.097124278,-0.419104363, 0.062965722,-0.383676121, 0.091072726,-0.436905861, 0.136794688,-0.24022251, 0.11660160,-0.50740451, 0.07494383,-0.490990336, 0.111426053,-0.34236722, 0.06540554,-0.318801023, 0.109820601,-0.5138919533, 0.0789386527,-0.3168707156, 0.0892880305,-0.322337537, 0.103248030,-0.5137974804, 0.0769295851,-0.56271453, 0.09470413,-0.602581618, 0.108386887,-0.624351924, 0.096640329,0
10,"WALKING",0.278574077,0.065386788,-0.017022351, 0.016978265,-0.109057512, 0.035495915,-0.178709734, 0.103416443,-0.022743165, 0.158153824,-0.395645072, 0.058228747, 0.963092150, 0.008270145,-0.083827701, 0.132339352, 0.054927624, 0.017629703,-0.974435158, 0.014892557,-0.971114720, 0.018779075,-0.957862728, 0.035458517,0.085794381,0.247096245, 4.082488e-03, 2.580771e-01,-1.629532e-02, 1.704384e-01,-0.052199101, 0.149476777, 0.075080495, 0.214129406,-0.511662906, 0.080823103, 0.0106894976, 0.1205110227,-0.081954078, 0.081821201, 0.0986695731, 0.0721528291,-0.414205475, 0.064436140,-0.250853319, 0.069443604,-0.17452487, 0.06830479,-0.122709563, 0.177674838,-0.051920498, 0.138398309,-0.061126293, 0.200003020,-0.366063723, 0.072906556,-0.509683328, 0.057179467,-0.329079493, 0.090129126,-0.1274009121, 0.0526625638,-0.18560240, 0.07765863,-0.1274009121, 0.0526625638,-0.18560240, 0.07765863,-0.132624992, 0.072297046, 0.037608338, 0.107519345,-0.156458730, 0.036981337,-0.40202514, 0.04749969,-0.440363637, 0.050457583,-0.501027917, 0.071728342,-0.114190001, 0.106583758, 0.053391191, 0.184327500,-0.412182722, 0.067539003,-0.206366497, 0.108644734,-0.129775706, 0.140208347,-0.435304216, 0.056657993,-0.107941107, 0.141198981, 0.030905202, 0.201270926,-0.464020509, 0.083281653,-0.079151827, 0.156306338, 0.048486767, 0.227968067,-0.558512650, 0.085171018,-0.277913781, 0.076452483,-0.345209035, 0.053616606,-0.10853003, 0.09136437,-0.45829293, 0.06674617,-0.204392822, 0.088141015,-0.27329287, 0.05946297,-0.093023742, 0.090858688,-0.3704719440, 0.0690089137, 0.0205189517, 0.1051466054, 0.050208763, 0.134967435,-0.4126169096, 0.0561781145,-0.49975980, 0.04620989,-0.515065336, 0.065697093,-0.517675799, 0.080391190,0
11,"WALKING",0.271821893,0.049416973,-0.016647583, 0.018226963,-0.106096304, 0.024227863,-0.422842072, 0.066523249,-0.052212075, 0.102599717,-0.530626311, 0.042751203, 0.946468451, 0.010403667,-0.212045870, 0.007463757, 0.134053215, 0.045032197,-0.981101014, 0.010003577,-0.966240554, 0.022809969,-0.960852684, 0.033968029,0.082970933,0.191589223, 1.276825e-02, 2.540325e-01,-1.336483e-02, 1.358999e-01,-0.428516344, 0.076440271,-0.181419230, 0.123160839,-0.720654731, 0.039143955,-0.0426928995, 0.1524676434,-0.070510497, 0.089292720, 0.0843744496, 0.0649203173,-0.596346931, 0.056496918,-0.499625287, 0.049029233,-0.43417820, 0.03067940,-0.091820420, 0.116953407,-0.051417255, 0.143290313,-0.034267745, 0.115589434,-0.541616397, 0.050854062,-0.737993756, 0.030362600,-0.551079943, 0.038452325,-0.2883234720, 0.0686933363,-0.48773592, 0.03844142,-0.2883234720, 0.0686933363,-0.48773592, 0.03844142,-0.402333202, 0.076194149,-0.403141285, 0.088073205,-0.421801674, 0.065309414,-0.55836278, 0.06029619,-0.630732706, 0.037008431,-0.753671416, 0.026988831,-0.396533732, 0.082664595,-0.083047844, 0.127119818,-0.616402910, 0.041576478,-0.433703312, 0.061378476,-0.096606829, 0.089530356,-0.523093395, 0.053507502,-0.453265269, 0.068887036,-0.241801726, 0.111231633,-0.692593872, 0.043134346,-0.453943040, 0.083889440,-0.170177403, 0.135455677,-0.747564612, 0.039311141,-0.514753308, 0.056371283,-0.593107398, 0.042691912,-0.39829334, 0.04051401,-0.62315027, 0.06001148,-0.453663184, 0.057858471,-0.49855464, 0.03224731,-0.458514063, 0.042641017,-0.5844559920, 0.0350959559,-0.3951161342, 0.0868074220,-0.417446816, 0.094614970,-0.6102226288, 0.0394446399,-0.59974544, 0.06859761,-0.751914457, 0.023588002,-0.773574065, 0.033195537,1
12,"WALKING",0.277128666,0.065481727,-0.015560928, 0.020210056,-0.103161106, 0.032609925,-0.128898533, 0.087275909,-0.122783290, 0.118638539,-0.410606063, 0.136502783, 0.966873515, 0.005005354,-0.155983450, 0.011489209,-0.036084288, 0.013929492,-0.979113120, 0.008554888,-0.964619174, 0.020816052,-0.950276227, 0.040450377,0.045764401,0.324143080, 1.977669e-02, 1.963917e-01, 5.025870e-03, 1.949891e-01,-0.013506611, 0.174247487,-0.089404969, 0.104332633,-0.512276838, 0.130652540,-0.1045136709, 0.1880374870,-0.034429108, 0.105333612, 0.0999739123, 0.0667724693,-0.546263471, 0.066619458,-0.449401398, 0.096032828,-0.35017029, 0.20264108,-0.062238932, 0.140293683,-0.049852605, 0.120970426,-0.046733815, 0.194632230,-0.390807238, 0.128293299,-0.581290691, 0.068390515,-0.480642200, 0.080408065,-0.1022045504, 0.0566651657,-0.23697287, 0.10710708,-0.1022045504, 0.0566651657,-0.23697287, 0.10710708,-0.144064923, 0.079709132,-0.020285050, 0.154315051,-0.355930365, 0.084331898,-0.41320834, 0.06218915,-0.517493775, 0.055494404,-0.548890451, 0.079733120,-0.054357640, 0.119099194,-0.071302455, 0.119214948,-0.422325300, 0.154538866,-0.160707261, 0.078754450,-0.208515280, 0.118770093,-0.452146694, 0.118006987,-0.081619795, 0.145279921,-0.141374071, 0.097613234,-0.491386173, 0.145011698,-0.031059295, 0.196405905,-0.094056408, 0.116887838,-0.531486322, 0.120544150,-0.401975932, 0.099050322,-0.467886338, 0.069623629,-0.31728248, 0.16103811,-0.59314288, 0.06226187,-0.443798330, 0.117053860,-0.42225652, 0.20075053,-0.153116003, 0.152738548,-0.4088962994, 0.0693506057,-0.0299124253, 0.1696976042,-0.013953909, 0.153570573,-0.4425037840, 0.0765552017,-0.49480222, 0.04912788,-0.561176441, 0.073198691,-0.564934013, 0.087202353,0
13,"WALKING",0.275883130,0.044275818,-0.018566065, 0.019855328,-0.111431456, 0.042627051,-0.346980394, 0.067063002, 0.141866689, 0.218882092,-0.220503537, 0.182514789, 0.910855709, 0.019871202,-0.283658581, 0.026925527,-0.131299719, 0.155576131,-0.972544922, 0.017803927,-0.960899846, 0.037975660,-0.948637588, 0.043859783,0.080959023,0.138314453, 3.083645e-03, 2.411442e-01, 5.972490e-03, 2.352910e-01,-0.220910068, 0.120815862, 0.056548877, 0.182711879,-0.374633172, 0.144713361,-0.0174207635, 0.1321017471,-0.079847250, 0.100879910, 0.0784205641, 0.0708542076,-0.376059914, 0.215817160,-0.290023550, 0.138293320,-0.36336995, 0.05074921,-0.096659859, 0.214677845,-0.031984927, 0.179042019,-0.063669323, 0.153940247,-0.216812065, 0.185124781,-0.357760900, 0.248282413,-0.341765824, 0.163395862,-0.1356438678, 0.0664303511,-0.29254638, 0.08197942,-0.1356438678, 0.0664303511,-0.29254638, 0.08197942,-0.133205035, 0.067379960,-0.131788529, 0.099503396,-0.218669558, 0.107873238,-0.25324007, 0.16256942,-0.303508210, 0.066274651,-0.322118380, 0.173949826,-0.335030121, 0.071758452, 0.095515067, 0.164153351,-0.246851508, 0.150773175,-0.353299849, 0.079991241, 0.092196893, 0.237634431,-0.269896395, 0.192760005,-0.290460802, 0.112417056,-0.043919514, 0.160980812,-0.342263717, 0.142672186,-0.219716160, 0.132685594, 0.094674160, 0.205350940,-0.406173352, 0.155763590,-0.192856474, 0.240051611,-0.256213555, 0.177045961,-0.27660795, 0.08256082,-0.43571471, 0.21122335,-0.318618506, 0.118011865,-0.45533390, 0.06155712,-0.234600866, 0.091945617,-0.4383889532, 0.0739795061,-0.1521115008, 0.0962376286,-0.113591924, 0.128696102,-0.2674723739, 0.1106001388,-0.37995184, 0.19009294,-0.338527134, 0.184693486,-0.349285611, 0.154378258,0
14,"WALKING",0.271959599,0.048853014,-0.021778538, 0.025401088,-0.106756369, 0.032430613,-0.402639098, 0.062385154,-0.053612669, 0.065558552, 0.051884104, 0.090753538, 0.802973962, 0.028647286,-0.270314823, 0.015131625,-0.422495268, 0.034858950,-0.974816884, 0.013919016,-0.954455936, 0.031156867,-0.947516970, 0.014579123,0.072087791,0.190323504, 2.411602e-02, 1.850656e-01, 1.997230e-02, 2.530688e-01,-0.454497020, 0.069199724,-0.344339569, 0.069874594,-0.472791089, 0.060406992,-0.0034765506, 0.0953523535,-0.082968285, 0.084754962, 0.0513222718, 0.1207492888,-0.600388222, 0.036334958,-0.014839260, 0.068835683,-0.12609080, 0.08207335,-0.110656055, 0.094256000,-0.043896953, 0.194914709,-0.038882592, 0.214191468,-0.571759912, 0.037578033,-0.536737702, 0.053978698,-0.497187688, 0.060224689,-0.1444046718, 0.0677316276,-0.36380563, 0.07538412,-0.1444046718, 0.0677316276,-0.36380563, 0.07538412,-0.377293155, 0.065518802,-0.439746918, 0.069380029,-0.137208742, 0.066202880,-0.20140193, 0.05048901,-0.519895047, 0.045172036,-0.606103314, 0.051444404,-0.421498173, 0.083284688,-0.174601845, 0.072052436,-0.177366434, 0.107609491,-0.395859986, 0.058723002,-0.054270997, 0.065372673, 0.085489214, 0.083810669,-0.472360617, 0.071744870,-0.376766601, 0.062820266,-0.415899179, 0.071645953,-0.484797710, 0.064978323,-0.353526894, 0.082923009,-0.528889535, 0.054533740,-0.508595852, 0.048387877,-0.215894950, 0.083337248,-0.21292576, 0.11524355,-0.63008208, 0.03773228, 0.083295055, 0.072874017,-0.18023295, 0.07240026,-0.373516771, 0.089027290,-0.4574900095, 0.0612335635,-0.4315914534, 0.0811655429,-0.453426009, 0.064335523,-0.3113864497, 0.0687173886,-0.26550455, 0.04467458,-0.591036936, 0.059131290,-0.655677662, 0.043215285,1
15,"WALKING",0.273899208,0.058275712,-0.017080974, 0.024562371,-0.107621820, 0.025681742,-0.327961801, 0.089798010, 0.138912924, 0.126422436,-0.518932635, 0.094365558, 0.951524391, 0.006747330,-0.233918283, 0.011366546, 0.075735673, 0.020488098,-0.978397288, 0.011169441,-0.971056501, 0.015999109,-0.958058765, 0.023594481,0.089777072,0.227435824, 8.905886e-03, 2.974087e-01, 6.587062e-04, 1.337680e-01,-0.373217585, 0.118118225,-0.031926547, 0.135645057,-0.686268421, 0.053122040,-0.0554883848, 0.1214595739,-0.061242788, 0.090406653, 0.0842484921, 0.0438615048,-0.329624620, 0.063438369,-0.420865008, 0.192472559,-0.48653266, 0.14303727,-0.077669275, 0.199151589,-0.055253657, 0.139845121,-0.051097649, 0.157980997,-0.283767987, 0.069649282,-0.702402936, 0.087295902,-0.591668608, 0.050751770,-0.1865146508, 0.0703066500,-0.32387832, 0.11583074,-0.1865146508, 0.0703066500,-0.32387832, 0.11583074,-0.320129323, 0.087630445,-0.310071425, 0.112358515,-0.243711124, 0.099929198,-0.42579847, 0.10703020,-0.543979501, 0.058036632,-0.637785955, 0.052352371,-0.317440920, 0.108176682, 0.111321097, 0.149823928,-0.554942138, 0.078833975,-0.332520627, 0.085141438, 0.080564624, 0.112946436,-0.537026415, 0.098076609,-0.390821985, 0.109975038,-0.066937806, 0.139043601,-0.648905254, 0.057542970,-0.411500068, 0.120920192,-0.060683914, 0.134041269,-0.723051141, 0.051688082,-0.253399360, 0.105293071,-0.535422096, 0.122388392,-0.46146407, 0.10145229,-0.35763338, 0.06068204,-0.365361209, 0.227156057,-0.54399759, 0.14803003,-0.275156242, 0.118648618,-0.4583447924, 0.0995610263,-0.2897539524, 0.1133879601,-0.342411928, 0.121174156,-0.4891663837, 0.0948508743,-0.48175022, 0.10135596,-0.645075178, 0.054662910,-0.654010147, 0.051131976,1
16,"WALKING",0.276023565,0.048617099,-0.020428693, 0.016012104,-0.108804050, 0.036045794,-0.404692524, 0.051283798,-0.314569762, 0.058475709,-0.159799790, 0.067879272, 0.925981326, 0.020329762,-0.066824647, 0.155012445,-0.217351194, 0.051765548,-0.982469595, 0.008547784,-0.973784842, 0.017841590,-0.961387254, 0.023802847,0.077022377,0.191104018, 9.684447e-03, 1.704037e-01, 3.608033e-03, 3.085353e-01,-0.396223738, 0.057915258,-0.425563859, 0.085262488,-0.440258217, 0.065513159,-0.0151721913, 0.0649048585,-0.069595569, 0.055188499, 0.0818650736, 0.0593356271,-0.654171847, 0.034236734,-0.612593634, 0.072687826,-0.36548953, 0.05205200,-0.110917348, 0.113030639,-0.043387684, 0.089211155,-0.053298667, 0.127543083,-0.675889723, 0.036206131,-0.712237753, 0.039353410,-0.571264779, 0.053276547,-0.2587666941, 0.0532565949,-0.47180927, 0.03704885,-0.2587666941, 0.0532565949,-0.47180927, 0.03704885,-0.363144484, 0.057318165,-0.403386564, 0.059373851,-0.485931933, 0.039287200,-0.66507840, 0.03487117,-0.671541834, 0.031447632,-0.722808438, 0.037263953,-0.394790434, 0.057955576,-0.321500668, 0.072121272,-0.244363048, 0.066807918,-0.409070488, 0.054620685,-0.354370679, 0.053472348,-0.180501318, 0.075651178,-0.441406183, 0.054971212,-0.454270822, 0.076176437,-0.422332394, 0.063983764,-0.402884115, 0.062484516,-0.433612658, 0.098159699,-0.456636283, 0.075611301,-0.595746486, 0.045165144,-0.619731930, 0.054155524,-0.43288531, 0.06368197,-0.67374114, 0.03554328,-0.611940877, 0.086420051,-0.40321979, 0.04874246,-0.410463242, 0.051120298,-0.5921509851, 0.0301034602,-0.3782784906, 0.0628754135,-0.441447755, 0.066662947,-0.6692285408, 0.0338912451,-0.72113700, 0.03543281,-0.720682290, 0.033927259,-0.745726854, 0.045112736,1
17,"WALKING",0.272341855,0.039886126,-0.018487540, 0.012483773,-0.109792122, 0.026761163,-0.319500173, 0.062793893,-0.017579789, 0.046904115,-0.265824489, 0.071749554, 0.928112369, 0.009566657,-0.179927383, 0.108572048,-0.190265950, 0.052642690,-0.980983352, 0.007463411,-0.968613203, 0.017397362,-0.956903248, 0.029282040,0.077318858,0.185119716, 1.300985e-02, 1.777692e-01, 2.437533e-02, 1.532175e-01,-0.355492635, 0.074707307,-0.093538503, 0.085733777,-0.534303312, 0.047744027,-0.0092226552, 0.0887523681,-0.083977334, 0.064200768, 0.0757132657, 0.0690428599,-0.479813513, 0.093391507,-0.454932904, 0.057876338,-0.38604444, 0.04181649,-0.109959238, 0.120272547,-0.037925133, 0.103492235,-0.051380717, 0.129656246,-0.431296148, 0.094437905,-0.560203489, 0.141336530,-0.524422887, 0.045117655,-0.1511514877, 0.0423647158,-0.46183787, 0.06157831,-0.1511514877, 0.0423647158,-0.46183787, 0.06157831,-0.301093269, 0.040920390,-0.275672786, 0.046328535,-0.335009837, 0.050845297,-0.52249476, 0.08499909,-0.517167441, 0.063036825,-0.539708491, 0.083148004,-0.360991675, 0.102950911,-0.065026762, 0.062005858,-0.382832802, 0.058587009,-0.304806274, 0.053626180,-0.055613793, 0.051152542,-0.262391595, 0.085892189,-0.423446095, 0.078487988,-0.194232722, 0.067643963,-0.523427056, 0.049126563,-0.343866129, 0.074937990,-0.047037938, 0.124113137,-0.543872996, 0.055451922,-0.407716709, 0.112642188,-0.490166287, 0.079868885,-0.39880922, 0.07737042,-0.50484929, 0.09086379,-0.439238788, 0.053180852,-0.43876870, 0.03394917,-0.429380043, 0.046228945,-0.5651625077, 0.0661958305,-0.3359388918, 0.0514781519,-0.211231860, 0.074874554,-0.5186180587, 0.0443255435,-0.61532008, 0.11482985,-0.582711860, 0.071767163,-0.520385479, 0.098991974,1
18,"WALKING",0.273887759,0.045781490,-0.017802363, 0.018228436,-0.104218315, 0.027213592,-0.376005521, 0.051554980,-0.227005875, 0.067514179,-0.428348061, 0.132178967, 0.923865249, 0.022233458,-0.254317086, 0.013058922,-0.060931342, 0.164569066,-0.983010883, 0.007341330,-0.975311659, 0.019103992,-0.972483849, 0.012387611,0.076752428,0.188400985, 2.827455e-02, 2.209213e-01, 1.068509e-02, 1.804463e-01,-0.368056914, 0.063088667,-0.320158763, 0.077982575,-0.633325861, 0.099774564,-0.0399399716, 0.0623606427,-0.061372736, 0.090519893, 0.0944718395, 0.0551369277,-0.704439777, 0.049814534,-0.496431540, 0.029373716,-0.51141720, 0.06446550,-0.096643530, 0.103755818,-0.043377113, 0.101878870,-0.050263157, 0.106767434,-0.578133968, 0.105487543,-0.694925789, 0.071689754,-0.663259579, 0.045940886,-0.2879080780, 0.0461336970,-0.46034647, 0.04948082,-0.2879080780, 0.0461336970,-0.46034647, 0.04948082,-0.379269262, 0.054080287,-0.425418661, 0.052333916,-0.500471148, 0.028471264,-0.60851009, 0.03066443,-0.636485897, 0.031688615,-0.726591779, 0.042941870,-0.371475156, 0.043232065,-0.243606271, 0.076303951,-0.489771051, 0.117558928,-0.378068199, 0.058570879,-0.267273645, 0.064661607,-0.439861578, 0.132160876,-0.414797154, 0.051486519,-0.361908549, 0.074475485,-0.601147247, 0.096824748,-0.375992795, 0.077945173,-0.320264113, 0.085853742,-0.664327149, 0.105528321,-0.609673434, 0.075259867,-0.570898151, 0.065468052,-0.53815234, 0.04041343,-0.73490139, 0.04303486,-0.460890662, 0.030701681,-0.54840977, 0.07101669,-0.424386734, 0.057212206,-0.5655630570, 0.0418319658,-0.4140377512, 0.0592214781,-0.444453486, 0.060650231,-0.6203313943, 0.0460819187,-0.66890815, 0.02335484,-0.710596311, 0.046222532,-0.769408386, 0.039103791,0
19,"WALKING",0.273931172,0.046805335,-0.019177359, 0.028805152,-0.122736673, 0.044486456,-0.048904941, 0.110562816, 0.181801561, 0.102864743,-0.139477942, 0.169998975, 0.935222559, 0.011929766,-0.223338100, 0.035569333,-0.089842880, 0.066773666,-0.969861463, 0.016294135,-0.958651200, 0.021044134,-0.929187931, 0.066876501,0.082224628,0.286985585, 1.441135e-02, 2.900785e-01,-3.275287e-02, 2.392774e-01, 0.110306729, 0.127219960, 0.080927119, 0.114872065,-0.179390497, 0.201527760,-0.0274970980, 0.1770694377,-0.075156933, 0.139318011, 0.0798106982, 0.0692173042,-0.026435796, 0.137682525,-0.114406109, 0.203853137,-0.10420299, 0.08044487,-0.083235326, 0.390411628,-0.030712844, 0.209210776,-0.060309196, 0.242852006, 0.080118652, 0.118813791,-0.291594828, 0.247000374,-0.213494065, 0.114631800, 0.0648173439, 0.1100978286,-0.09939272, 0.11837325, 0.0648173439, 0.1100978286,-0.09939272, 0.11837325, 0.109450990, 0.122008530, 0.035655879, 0.157529272, 0.100045071, 0.146560818,-0.02184632, 0.19100487,-0.164699978, 0.175160254,-0.271487480, 0.189242479,-0.029981567, 0.097254192, 0.169258576, 0.112605879,-0.104423358, 0.189370059,-0.057882079, 0.126950053, 0.112615078, 0.102894707,-0.233872331, 0.151702031, 0.033638100, 0.110911652, 0.010731870, 0.111315093,-0.129367903, 0.213229492, 0.090836649, 0.146102433, 0.085401073, 0.122676151,-0.227829842, 0.198455757, 0.228142362, 0.210053249,-0.097354985, 0.239898625,-0.01050471, 0.10969692,-0.10838881, 0.12184815,-0.133010285, 0.184510063,-0.22027119, 0.07539194, 0.032227230, 0.131947371,-0.3247934061, 0.1030482485, 0.0730179929, 0.1587523894,-0.022286959, 0.174745096,-0.0952460452, 0.1883777576,-0.14159840, 0.17310421,-0.262442823, 0.181500740,-0.336148733, 0.195367762,1
20,"WALKING",0.272589336,0.050421288,-0.021199992, 0.025703936,-0.113539477, 0.026509985,-0.208342792, 0.095688116, 0.489771809, 0.241278917,-0.228734217, 0.105944414, 0.899965206, 0.011459411,-0.344443913, 0.023904002,-0.035130214, 0.068424404,-0.970327266, 0.013834501,-0.962003384, 0.022409366,-0.953850440, 0.039849196,0.084123432,0.246581219,-2.106196e-02, 3.354319e-01, 6.344572e-03, 2.351418e-01,-0.090645042, 0.095266624, 0.244310894, 0.246757648,-0.387664584, 0.075213121,-0.0234104226, 0.1505500967,-0.074105055, 0.167015086, 0.0851359929, 0.0682376940,-0.232940614, 0.080355767, 0.085832152, 0.199358392,-0.16574847, 0.09393040,-0.067999237, 0.272757706,-0.051417576, 0.326796925,-0.054927371, 0.154132755,-0.253227445, 0.103256105,-0.127554091, 0.112759400,-0.227044327, 0.196596911, 0.0394022806, 0.1102321754,-0.15693039, 0.11507029, 0.0394022806, 0.1102321754,-0.15693039, 0.11507029,-0.042935930, 0.110746614, 0.021076572, 0.123676110, 0.068627515, 0.136389573,-0.03678532, 0.08203581,-0.194893253, 0.129216775,-0.149864147, 0.118435218,-0.147404272, 0.077937014, 0.403465951, 0.214665628,-0.272213862, 0.124008153,-0.234985644, 0.111791120, 0.438436341, 0.247772693,-0.266497727, 0.092967057,-0.138717234, 0.086455677, 0.157933952, 0.228241608,-0.345994476, 0.097597852,-0.122237206, 0.111581663, 0.255614063, 0.258013297,-0.427690452, 0.061916797,-0.093624869, 0.093127411, 0.031014597, 0.141895704,-0.10889250, 0.09415199,-0.27993153, 0.09147402, 0.107704805, 0.240935273,-0.26495721, 0.11189371,-0.003533418, 0.129090186,-0.3899340043, 0.0948676415, 0.0545269494, 0.1353091830,-0.031065027, 0.122895349,-0.0520065599, 0.1128463674,-0.19621024, 0.06614242,-0.180365335, 0.099324540,-0.171975765, 0.145886870,0
